Q,E,I
3.769466406296842820e+00,2.000000000000000000e+00,2.087772626246998432e-04
3.769466406296842820e+00,2.250000000000000000e+00,2.167264852280449846e-04
3.769466406296842820e+00,3.000000000000000000e+00,2.436003803372929224e-04
3.769466406296842820e+00,3.250000000000000000e+00,2.537161196483754847e-04
3.769466406296842820e+00,3.500000000000000000e+00,2.644982878825677202e-04
3.769466406296842820e+00,4.000000000000000000e+00,2.883173294986045732e-04
3.769466406296842820e+00,4.250000000000000000e+00,3.015021382502113424e-04
3.769466406296842820e+00,4.500000000000000000e+00,3.156518491569873649e-04
3.769466406296842820e+00,5.250000000000000000e+00,3.649676695405498512e-04
3.769466406296842820e+00,5.500000000000000000e+00,3.841345059921304162e-04
3.769466406296842820e+00,5.750000000000000000e+00,4.049359707395062870e-04
3.769466406296842820e+00,6.250000000000000000e+00,4.522814511662143211e-04
3.769466406296842820e+00,6.500000000000000000e+00,4.793357761873556582e-04
3.769466406296842820e+00,6.750000000000000000e+00,5.090617350621909083e-04
3.769466406296842820e+00,7.250000000000000000e+00,5.781537357709195385e-04
3.769466406296842820e+00,7.500000000000000000e+00,6.185447505550211887e-04
3.769466406296842820e+00,7.750000000000000000e+00,6.637041153295745446e-04
3.769466406296842820e+00,8.250000000000000000e+00,7.719151580357030929e-04
3.769466406296842820e+00,8.500000000000000000e+00,8.373532903426678673e-04
3.769466406296842820e+00,8.750000000000000000e+00,9.125011799285978695e-04
3.769466406296842820e+00,9.250000000000000000e+00,1.101599840556262162e-03
3.769466406296842820e+00,9.500000000000000000e+00,1.222575458509211335e-03
3.769466406296842820e+00,9.750000000000000000e+00,1.368187662798738945e-03
3.769466406296842820e+00,1.025000000000000000e+01,1.770177071498166494e-03
3.769466406296842820e+00,1.050000000000000000e+01,2.058164601374124457e-03
3.769466406296842820e+00,1.075000000000000000e+01,2.442742001515011124e-03
3.769466406296842820e+00,1.125000000000000000e+01,3.784888328948173095e-03
3.769466406296842820e+00,1.150000000000000000e+01,5.086161640741340695e-03
3.769466406296842820e+00,1.200000000000000000e+01,1.104139496712341559e-02
3.769466406296842820e+00,1.225000000000000000e+01,1.497894692646001107e-02
3.769466406296842820e+00,1.250000000000000000e+01,1.781219211398783753e-02
3.769466406296842820e+00,1.275000000000000000e+01,1.993647867427759610e-02
3.769466406296842820e+00,1.300000000000000000e+01,2.207567841793000446e-02
3.769466406296842820e+00,1.325000000000000000e+01,2.449053528296625190e-02
3.769466406296842820e+00,1.375000000000000000e+01,2.920468740416374762e-02
3.769466406296842820e+00,1.400000000000000000e+01,3.121245912487679089e-02
3.769466406296842820e+00,1.450000000000000000e+01,3.519803777431054770e-02
3.769466406296842820e+00,1.475000000000000000e+01,3.737153533911761333e-02
3.769466406296842820e+00,1.500000000000000000e+01,3.873107254380273728e-02
3.769466406296842820e+00,1.525000000000000000e+01,3.844630668597228546e-02
3.769466406296842820e+00,1.550000000000000000e+01,3.746927370642893357e-02
3.769466406296842820e+00,1.575000000000000000e+01,3.646473369084951566e-02
3.769466406296842820e+00,1.600000000000000000e+01,3.565276693084939302e-02
3.769466406296842820e+00,1.625000000000000000e+01,3.520065167639038067e-02
3.769466406296842820e+00,1.650000000000000000e+01,3.513156731701130853e-02
3.769466406296842820e+00,1.675000000000000000e+01,3.544317025516303260e-02
3.769466406296842820e+00,1.700000000000000000e+01,3.615909572586502307e-02
3.769466406296842820e+00,1.725000000000000000e+01,3.733871057482203437e-02
3.769466406296842820e+00,1.750000000000000000e+01,3.905176732110611504e-02
3.769466406296842820e+00,1.775000000000000000e+01,4.115374017514083355e-02
3.769466406296842820e+00,1.800000000000000000e+01,4.239994259263866333e-02
3.769466406296842820e+00,1.825000000000000000e+01,4.106995028883490828e-02
3.769466406296842820e+00,1.850000000000000000e+01,3.844973163434167729e-02
3.769466406296842820e+00,1.875000000000000000e+01,3.599378866859369308e-02
3.769466406296842820e+00,1.900000000000000000e+01,3.392630795039821429e-02
3.769466406296842820e+00,1.925000000000000000e+01,3.204698563938151307e-02
3.769466406296842820e+00,1.950000000000000000e+01,3.030860936250725710e-02
3.769466406296842820e+00,1.975000000000000000e+01,2.869579781867333257e-02
3.769466406296842820e+00,2.000000000000000000e+01,2.714161586669421727e-02
3.769466406296842820e+00,2.025000000000000000e+01,2.552815734003215792e-02
3.769466406296842820e+00,2.050000000000000000e+01,2.345835971711794643e-02
3.769466406296842820e+00,2.075000000000000000e+01,2.018358278627531768e-02
3.769466406296842820e+00,2.100000000000000000e+01,1.499068541637987688e-02
3.769466406296842820e+00,2.125000000000000000e+01,9.780284315852509278e-03
3.769466406296842820e+00,2.150000000000000000e+01,6.550258033458987959e-03
3.769466406296842820e+00,2.175000000000000000e+01,4.740141387399364990e-03
3.769466406296842820e+00,2.200000000000000000e+01,3.650561416660010397e-03
3.769466406296842820e+00,2.225000000000000000e+01,2.937466634781421559e-03
3.769466406296842820e+00,2.250000000000000000e+01,2.438693266090930130e-03
3.800304065968388212e+00,-2.750000000000000000e+00,1.141933087166067446e-04
3.800304065968388212e+00,-2.500000000000000000e+00,1.173437540010823866e-04
3.800304065968388212e+00,-2.250000000000000000e+00,1.206285875335957880e-04
3.800304065968388212e+00,-1.500000000000000000e+00,1.313712708811360708e-04
3.800304065968388212e+00,-1.250000000000000000e+00,1.352787196422344633e-04
3.800304065968388212e+00,-1.000000000000000000e+00,1.393665146991845928e-04
3.800304065968388212e+00,-2.500000000000000000e-01,1.528316676660642823e-04
3.800304065968388212e+00,0.000000000000000000e+00,1.577656696262268957e-04
3.800304065968388212e+00,2.500000000000000000e-01,1.629479430310699917e-04
3.800304065968388212e+00,1.000000000000000000e+00,1.801655716069280302e-04
3.800304065968388212e+00,1.250000000000000000e+00,1.865306909318804125e-04
3.800304065968388212e+00,1.500000000000000000e+00,1.932482520110710320e-04
3.800304065968388212e+00,2.250000000000000000e+00,2.158016390021675614e-04
3.800304065968388212e+00,2.500000000000000000e+00,2.242301729009499723e-04
3.800304065968388212e+00,2.750000000000000000e+00,2.331783138546071621e-04
3.800304065968388212e+00,3.250000000000000000e+00,2.528183878096396304e-04
3.800304065968388212e+00,3.500000000000000000e+00,2.636163370796857155e-04
3.800304065968388212e+00,3.750000000000000000e+00,2.751475255462309372e-04
3.800304065968388212e+00,4.500000000000000000e+00,3.148906430499631205e-04
3.800304065968388212e+00,4.750000000000000000e+00,3.301557285344794337e-04
3.800304065968388212e+00,5.000000000000000000e+00,3.466114812422168992e-04
3.800304065968388212e+00,5.500000000000000000e+00,3.836462011652729898e-04
3.800304065968388212e+00,5.750000000000000000e+00,4.045542028723013721e-04
3.800304065968388212e+00,6.000000000000000000e+00,4.273194589912954438e-04
3.800304065968388212e+00,6.750000000000000000e+00,5.093661158475850260e-04
3.800304065968388212e+00,7.000000000000000000e+00,5.424164167297962792e-04
3.800304065968388212e+00,7.750000000000000000e+00,6.654508205432937322e-04
3.800304065968388212e+00,8.000000000000000000e+00,7.167951276718576752e-04
3.800304065968388212e+00,8.750000000000000000e+00,9.174562885686855275e-04
3.800304065968388212e+00,9.000000000000000000e+00,1.005888477845405960e-03
3.800304065968388212e+00,9.750000000000000000e+00,1.381142783608087189e-03
3.800304065968388212e+00,1.000000000000000000e+01,1.563258725180896331e-03
3.800304065968388212e+00,1.050000000000000000e+01,2.086446983889221011e-03
3.800304065968388212e+00,1.075000000000000000e+01,2.480476039235240612e-03
3.800304065968388212e+00,1.100000000000000000e+01,3.032757318284263169e-03
3.800304065968388212e+00,1.150000000000000000e+01,5.191938199056357443e-03
3.800304065968388212e+00,1.175000000000000000e+01,7.517933995442653734e-03
3.800304065968388212e+00,1.225000000000000000e+01,1.532064066952591903e-02
3.800304065968388212e+00,1.250000000000000000e+01,1.862463822497641142e-02
3.800304065968388212e+00,1.300000000000000000e+01,2.364942042761255039e-02
3.800304065968388212e+00,1.325000000000000000e+01,2.552918747412243408e-02
3.800304065968388212e+00,1.350000000000000000e+01,2.731194555540697802e-02
3.800304065968388212e+00,1.375000000000000000e+01,2.908520956785277597e-02
3.800304065968388212e+00,1.400000000000000000e+01,3.093708455795448828e-02
3.800304065968388212e+00,1.425000000000000000e+01,3.288169864771361972e-02
3.800304065968388212e+00,1.450000000000000000e+01,3.490888914204310495e-02
3.800304065968388212e+00,1.475000000000000000e+01,3.704102502972132782e-02
3.800304065968388212e+00,1.525000000000000000e+01,3.800185090477685435e-02
3.800304065968388212e+00,1.550000000000000000e+01,3.661947442514923434e-02
3.800304065968388212e+00,1.575000000000000000e+01,3.540695576789865823e-02
3.800304065968388212e+00,1.600000000000000000e+01,3.462261990384530447e-02
3.800304065968388212e+00,1.650000000000000000e+01,3.425150484303655235e-02
3.800304065968388212e+00,1.675000000000000000e+01,3.462481604242532290e-02
3.800304065968388212e+00,1.700000000000000000e+01,3.540226061046725103e-02
3.800304065968388212e+00,1.725000000000000000e+01,3.666234275351325234e-02
3.800304065968388212e+00,1.750000000000000000e+01,3.851027270861651086e-02
3.800304065968388212e+00,1.775000000000000000e+01,4.081373616490779899e-02
3.800304065968388212e+00,1.800000000000000000e+01,4.212699716475658968e-02
3.800304065968388212e+00,1.825000000000000000e+01,4.069021399453048166e-02
3.800304065968388212e+00,1.850000000000000000e+01,3.793425657542494334e-02
3.800304065968388212e+00,1.875000000000000000e+01,3.526925469439122496e-02
3.800304065968388212e+00,1.900000000000000000e+01,3.303143918239392213e-02
3.800304065968388212e+00,1.925000000000000000e+01,3.116455082900618581e-02
3.800304065968388212e+00,1.950000000000000000e+01,2.945918884576312693e-02
3.800304065968388212e+00,1.975000000000000000e+01,2.787523330250492315e-02
3.800304065968388212e+00,2.000000000000000000e+01,2.642566873900106805e-02
3.800304065968388212e+00,2.025000000000000000e+01,2.482143738108109551e-02
3.800304065968388212e+00,2.050000000000000000e+01,2.257334594235943168e-02
3.800304065968388212e+00,2.075000000000000000e+01,1.910331427695003553e-02
3.800304065968388212e+00,2.100000000000000000e+01,1.405769709747432122e-02
3.800304065968388212e+00,2.125000000000000000e+01,9.201473551425202319e-03
3.800304065968388212e+00,2.150000000000000000e+01,6.207302288995877187e-03
3.800304065968388212e+00,2.175000000000000000e+01,4.519895503083027830e-03
3.800304065968388212e+00,2.200000000000000000e+01,3.497243146711295162e-03
3.800304065968388212e+00,2.225000000000000000e+01,2.824007143748710324e-03
3.829678553741449054e+00,-3.000000000000000000e+00,1.103186853437762333e-04
3.829678553741449054e+00,-2.250000000000000000e+00,1.197337702261348660e-04
3.829678553741449054e+00,-2.000000000000000000e+00,1.231459690707076456e-04
3.829678553741449054e+00,-1.750000000000000000e+00,1.267087560336467187e-04
3.829678553741449054e+00,-1.000000000000000000e+00,1.383958232641175278e-04
3.829678553741449054e+00,-7.500000000000000000e-01,1.426600184057305728e-04
3.829678553741449054e+00,-5.000000000000000000e-01,1.471284817739477806e-04
3.829678553741449054e+00,2.500000000000000000e-01,1.619006944778841406e-04
3.829678553741449054e+00,5.000000000000000000e-01,1.673337627176492166e-04
3.829678553741449054e+00,7.500000000000000000e-01,1.730516764510677886e-04
3.829678553741449054e+00,1.500000000000000000e+00,1.921320440757321823e-04
3.829678553741449054e+00,1.750000000000000000e+00,1.992177015931123152e-04
3.829678553741449054e+00,2.000000000000000000e+00,2.067141339062187819e-04
3.829678553741449054e+00,2.750000000000000000e+00,2.320191086621729306e-04
3.829678553741449054e+00,3.000000000000000000e+00,2.415293046195476424e-04
3.829678553741449054e+00,3.750000000000000000e+00,2.739988761481274254e-04
3.829678553741449054e+00,4.000000000000000000e+00,2.863472772353945275e-04
3.829678553741449054e+00,4.250000000000000000e+00,2.995847907209827602e-04
3.829678553741449054e+00,5.000000000000000000e+00,3.456053035274959115e-04
3.829678553741449054e+00,5.250000000000000000e+00,3.634434598679395418e-04
3.829678553741449054e+00,6.000000000000000000e+00,4.266529726669511806e-04
3.829678553741449054e+00,6.250000000000000000e+00,4.516557837004394216e-04
3.829678553741449054e+00,6.500000000000000000e+00,4.790682812451739882e-04
3.829678553741449054e+00,7.000000000000000000e+00,5.425441857072041190e-04
3.829678553741449054e+00,7.250000000000000000e+00,5.794977487402699782e-04
3.829678553741449054e+00,7.500000000000000000e+00,6.206791565236097858e-04
3.829678553741449054e+00,8.000000000000000000e+00,7.187782955733092042e-04
3.829678553741449054e+00,8.250000000000000000e+00,7.777025180689293516e-04
3.829678553741449054e+00,8.500000000000000000e+00,8.449962885363887771e-04
3.829678553741449054e+00,9.000000000000000000e+00,1.012543696492320495e-03
3.829678553741449054e+00,9.250000000000000000e+00,1.118372223489695139e-03
3.829678553741449054e+00,9.500000000000000000e+00,1.244325965485638388e-03
3.829678553741449054e+00,1.000000000000000000e+01,1.583848469629007888e-03
3.829678553741449054e+00,1.025000000000000000e+01,1.819656111021237350e-03
3.829678553741449054e+00,1.075000000000000000e+01,2.535132800953278798e-03
3.829678553741449054e+00,1.100000000000000000e+01,3.112859384774699454e-03
3.829678553741449054e+00,1.125000000000000000e+01,3.980133322821368877e-03
3.829678553741449054e+00,1.175000000000000000e+01,7.867822108531203132e-03
3.829678553741449054e+00,1.200000000000000000e+01,1.189228276235244387e-02
3.829678553741449054e+00,1.250000000000000000e+01,1.975931528608840596e-02
3.829678553741449054e+00,1.275000000000000000e+01,2.224826578456758769e-02
3.829678553741449054e+00,1.325000000000000000e+01,2.563138061115562485e-02
3.829678553741449054e+00,1.350000000000000000e+01,2.707814012801097042e-02
3.829678553741449054e+00,1.400000000000000000e+01,3.026563173859841971e-02
3.829678553741449054e+00,1.425000000000000000e+01,3.223957931690425022e-02
3.829678553741449054e+00,1.475000000000000000e+01,3.671997498265742316e-02
3.829678553741449054e+00,1.500000000000000000e+01,3.802959956918489787e-02
3.829678553741449054e+00,1.525000000000000000e+01,3.735161263908426399e-02
3.829678553741449054e+00,1.550000000000000000e+01,3.588410817293527511e-02
3.829678553741449054e+00,1.600000000000000000e+01,3.396344520419131152e-02
3.829678553741449054e+00,1.625000000000000000e+01,3.363952320968771614e-02
3.829678553741449054e+00,1.650000000000000000e+01,3.369673050805785386e-02
3.829678553741449054e+00,1.675000000000000000e+01,3.414301317864210789e-02
3.829678553741449054e+00,1.700000000000000000e+01,3.504056560683975474e-02
3.829678553741449054e+00,1.725000000000000000e+01,3.651945810116074415e-02
3.829678553741449054e+00,1.750000000000000000e+01,3.865211251116158764e-02
3.829678553741449054e+00,1.775000000000000000e+01,4.094128213438797542e-02
3.829678553741449054e+00,1.800000000000000000e+01,4.177556076378415029e-02
3.829678553741449054e+00,1.825000000000000000e+01,3.980896142153744766e-02
3.829678553741449054e+00,1.850000000000000000e+01,3.683591451587300836e-02
3.829678553741449054e+00,1.875000000000000000e+01,3.422780671274690961e-02
3.829678553741449054e+00,1.900000000000000000e+01,3.218445691274860604e-02
3.829678553741449054e+00,1.925000000000000000e+01,3.050293809405909759e-02
3.829678553741449054e+00,1.950000000000000000e+01,2.903208620464283601e-02
3.829678553741449054e+00,1.975000000000000000e+01,2.756687883218936208e-02
3.829678553741449054e+00,2.000000000000000000e+01,2.574921891182791606e-02
3.829678553741449054e+00,2.025000000000000000e+01,2.363113466630072448e-02
3.829678553741449054e+00,2.050000000000000000e+01,2.120586662602547481e-02
3.829678553741449054e+00,2.075000000000000000e+01,1.787627934095023866e-02
3.829678553741449054e+00,2.100000000000000000e+01,1.315121006327247752e-02
3.829678553741449054e+00,2.125000000000000000e+01,8.651135983662610468e-03
3.829678553741449054e+00,2.150000000000000000e+01,5.874163748490906362e-03
3.829678553741449054e+00,2.175000000000000000e+01,4.301404315872153945e-03
3.829678553741449054e+00,2.200000000000000000e+01,3.343007854240442975e-03
3.829678553741449054e+00,2.225000000000000000e+01,2.708916970854043874e-03
3.859786743566458789e+00,-3.000000000000000000e+00,1.092373341346486177e-04
3.859786743566458789e+00,-2.750000000000000000e+00,1.122245185533554218e-04
3.859786743566458789e+00,-2.500000000000000000e+00,1.153379643532810648e-04
3.859786743566458789e+00,-1.750000000000000000e+00,1.255120188059094533e-04
3.859786743566458789e+00,-1.500000000000000000e+00,1.292096139626929441e-04
3.859786743566458789e+00,-1.250000000000000000e+00,1.330761760880961827e-04
3.859786743566458789e+00,-5.000000000000000000e-01,1.458005958343530140e-04
3.859786743566458789e+00,-2.500000000000000000e-01,1.504586604530907786e-04
3.859786743566458789e+00,0.000000000000000000e+00,1.553485589746714582e-04
3.859786743566458789e+00,7.500000000000000000e-01,1.715764248533858147e-04
3.859786743566458789e+00,1.000000000000000000e+00,1.775686441275734276e-04
3.859786743566458789e+00,1.250000000000000000e+00,1.838886464418875398e-04
3.859786743566458789e+00,2.000000000000000000e+00,2.050778264165168589e-04
3.859786743566458789e+00,2.250000000000000000e+00,2.129851432772616180e-04
3.859786743566458789e+00,2.500000000000000000e+00,2.213732984089424906e-04
3.859786743566458789e+00,3.000000000000000000e+00,2.397607448500886391e-04
3.859786743566458789e+00,3.250000000000000000e+00,2.498564866794590633e-04
3.859786743566458789e+00,3.500000000000000000e+00,2.606273788819816529e-04
3.859786743566458789e+00,4.250000000000000000e+00,2.976696484472991376e-04
3.859786743566458789e+00,4.500000000000000000e+00,3.118649592484178069e-04
3.859786743566458789e+00,4.750000000000000000e+00,3.271477931521280316e-04
3.859786743566458789e+00,5.250000000000000000e+00,3.614693592526719407e-04
3.859786743566458789e+00,5.500000000000000000e+00,3.808015252705114419e-04
3.859786743566458789e+00,5.750000000000000000e+00,4.018153606218199773e-04
3.859786743566458789e+00,6.250000000000000000e+00,4.497695803748229986e-04
3.859786743566458789e+00,6.500000000000000000e+00,4.772484390498728962e-04
3.859786743566458789e+00,6.750000000000000000e+00,5.075038818317560230e-04
3.859786743566458789e+00,7.250000000000000000e+00,5.780759254266031304e-04
3.859786743566458789e+00,7.500000000000000000e+00,6.194900266925731664e-04
3.859786743566458789e+00,7.750000000000000000e+00,6.659279196418746655e-04
3.859786743566458789e+00,8.250000000000000000e+00,7.777652326353422284e-04
3.859786743566458789e+00,8.500000000000000000e+00,8.457702032043752302e-04
3.859786743566458789e+00,8.750000000000000000e+00,9.242023289077215325e-04
3.859786743566458789e+00,9.250000000000000000e+00,1.123092527595330936e-03
3.859786743566458789e+00,9.500000000000000000e+00,1.251425515516389579e-03
3.859786743566458789e+00,9.750000000000000000e+00,1.406963065781266509e-03
3.859786743566458789e+00,1.025000000000000000e+01,1.841941024477255226e-03
3.859786743566458789e+00,1.050000000000000000e+01,2.158104272661195370e-03
3.859786743566458789e+00,1.100000000000000000e+01,3.192350705600766232e-03
3.859786743566458789e+00,1.125000000000000000e+01,4.112555092590150334e-03
3.859786743566458789e+00,1.150000000000000000e+01,5.628495377468418354e-03
3.859786743566458789e+00,1.200000000000000000e+01,1.265488912472325332e-02
3.859786743566458789e+00,1.225000000000000000e+01,1.713432304041353701e-02
3.859786743566458789e+00,1.275000000000000000e+01,2.239206838441382130e-02
3.859786743566458789e+00,1.300000000000000000e+01,2.409822084191284505e-02
3.859786743566458789e+00,1.350000000000000000e+01,2.668826350871710690e-02
3.859786743566458789e+00,1.375000000000000000e+01,2.801585023616576936e-02
3.859786743566458789e+00,1.400000000000000000e+01,2.956426494414194847e-02
3.859786743566458789e+00,1.425000000000000000e+01,3.143833898690912010e-02
3.859786743566458789e+00,1.450000000000000000e+01,3.372215562186826887e-02
3.859786743566458789e+00,1.475000000000000000e+01,3.622842394570538471e-02
3.859786743566458789e+00,1.500000000000000000e+01,3.770436367645249587e-02
3.859786743566458789e+00,1.550000000000000000e+01,3.543899746202208018e-02
3.859786743566458789e+00,1.575000000000000000e+01,3.426411659734294318e-02
3.859786743566458789e+00,1.600000000000000000e+01,3.357015029713988907e-02
3.859786743566458789e+00,1.625000000000000000e+01,3.332235570789996576e-02
3.859786743566458789e+00,1.650000000000000000e+01,3.351513380470690778e-02
3.859786743566458789e+00,1.675000000000000000e+01,3.421035809637154590e-02
3.859786743566458789e+00,1.700000000000000000e+01,3.544892246416581072e-02
3.859786743566458789e+00,1.725000000000000000e+01,3.696788592535505541e-02
3.859786743566458789e+00,1.750000000000000000e+01,3.853580565868602870e-02
3.859786743566458789e+00,1.775000000000000000e+01,4.011736922159241103e-02
3.859786743566458789e+00,1.800000000000000000e+01,4.062864854628972511e-02
3.859786743566458789e+00,1.825000000000000000e+01,3.879583143266115280e-02
3.859786743566458789e+00,1.850000000000000000e+01,3.612748678106675326e-02
3.859786743566458789e+00,1.875000000000000000e+01,3.377939118523096140e-02
3.859786743566458789e+00,1.900000000000000000e+01,3.176845424009169111e-02
3.859786743566458789e+00,1.925000000000000000e+01,2.991661746214441253e-02
3.859786743566458789e+00,1.950000000000000000e+01,2.803604079042946659e-02
3.859786743566458789e+00,1.975000000000000000e+01,2.616684570195507847e-02
3.859786743566458789e+00,2.000000000000000000e+01,2.433388027519739136e-02
3.859786743566458789e+00,2.025000000000000000e+01,2.238587773166697201e-02
3.859786743566458789e+00,2.050000000000000000e+01,2.003984316526196893e-02
3.859786743566458789e+00,2.075000000000000000e+01,1.680427069336770315e-02
3.859786743566458789e+00,2.100000000000000000e+01,1.235565231631054542e-02
3.859786743566458789e+00,2.125000000000000000e+01,8.160470792020570185e-03
3.859786743566458789e+00,2.150000000000000000e+01,5.568926378457775619e-03
3.859786743566458789e+00,2.175000000000000000e+01,4.095971495214381121e-03
3.859786743566458789e+00,2.200000000000000000e+01,3.194866894497410369e-03
3.890375445764052031e+00,-2.500000000000000000e+00,1.139155271963575289e-04
3.890375445764052031e+00,-2.250000000000000000e+00,1.171285089304259671e-04
3.890375445764052031e+00,-2.000000000000000000e+00,1.204817406426720168e-04
3.890375445764052031e+00,-1.250000000000000000e+00,1.314705184127369869e-04
3.890375445764052031e+00,-1.000000000000000000e+00,1.354758566648878984e-04
3.890375445764052031e+00,-7.500000000000000000e-01,1.396707679508636224e-04
3.890375445764052031e+00,0.000000000000000000e+00,1.535222598136505589e-04
3.890375445764052031e+00,2.500000000000000000e-01,1.586104890351216167e-04
3.890375445764052031e+00,5.000000000000000000e-01,1.639619485065945943e-04
3.890375445764052031e+00,1.250000000000000000e+00,1.817937759389445524e-04
3.890375445764052031e+00,1.500000000000000000e+00,1.884059103023601797e-04
3.890375445764052031e+00,1.750000000000000000e+00,1.953956668730436389e-04
3.890375445764052031e+00,2.250000000000000000e+00,2.106316477657519770e-04
3.890375445764052031e+00,2.500000000000000000e+00,2.189479430216651401e-04
3.890375445764052031e+00,2.750000000000000000e+00,2.277828921982539656e-04
3.890375445764052031e+00,3.500000000000000000e+00,2.578809816574108402e-04
3.890375445764052031e+00,3.750000000000000000e+00,2.693012497317874435e-04
3.890375445764052031e+00,4.000000000000000000e+00,2.815280833034603403e-04
3.890375445764052031e+00,4.500000000000000000e+00,3.087352915183579332e-04
3.890375445764052031e+00,4.750000000000000000e+00,3.239112687078969936e-04
3.890375445764052031e+00,5.000000000000000000e+00,3.402890355640034777e-04
3.890375445764052031e+00,5.750000000000000000e+00,3.981035685533014100e-04
3.890375445764052031e+00,6.000000000000000000e+00,4.208797299865062267e-04
3.890375445764052031e+00,6.750000000000000000e+00,5.032452837920274591e-04
3.890375445764052031e+00,7.000000000000000000e+00,5.365455464050985016e-04
3.890375445764052031e+00,7.750000000000000000e+00,6.611087433265297637e-04
3.890375445764052031e+00,8.000000000000000000e+00,7.133650013973469577e-04
3.890375445764052031e+00,8.750000000000000000e+00,9.190958737462824471e-04
3.890375445764052031e+00,9.000000000000000000e+00,1.010506941820032978e-03
3.890375445764052031e+00,9.500000000000000000e+00,1.247007647373571480e-03
3.890375445764052031e+00,9.750000000000000000e+00,1.403265134141919255e-03
3.890375445764052031e+00,1.000000000000000000e+01,1.596596531366253988e-03
3.890375445764052031e+00,1.050000000000000000e+01,2.161149824659062187e-03
3.890375445764052031e+00,1.075000000000000000e+01,2.594511058611124934e-03
3.890375445764052031e+00,1.125000000000000000e+01,4.153112848519630029e-03
3.890375445764052031e+00,1.150000000000000000e+01,5.711146823031817456e-03
3.890375445764052031e+00,1.175000000000000000e+01,8.484221135149735277e-03
3.890375445764052031e+00,1.200000000000000000e+01,1.296284127308675038e-02
3.890375445764052031e+00,1.225000000000000000e+01,1.748470238812791303e-02
3.890375445764052031e+00,1.250000000000000000e+01,2.041151101665672138e-02
3.890375445764052031e+00,1.275000000000000000e+01,2.232690978654361738e-02
3.890375445764052031e+00,1.300000000000000000e+01,2.380454961364981969e-02
3.890375445764052031e+00,1.325000000000000000e+01,2.509336634631589499e-02
3.890375445764052031e+00,1.350000000000000000e+01,2.627079482191388773e-02
3.890375445764052031e+00,1.375000000000000000e+01,2.749437581908010728e-02
3.890375445764052031e+00,1.425000000000000000e+01,3.072882157257923394e-02
3.890375445764052031e+00,1.450000000000000000e+01,3.298761484427090857e-02
3.890375445764052031e+00,1.500000000000000000e+01,3.741029723287499220e-02
3.890375445764052031e+00,1.525000000000000000e+01,3.685584436759718058e-02
3.890375445764052031e+00,1.550000000000000000e+01,3.534681388104789906e-02
3.890375445764052031e+00,1.575000000000000000e+01,3.421480002007765836e-02
3.890375445764052031e+00,1.600000000000000000e+01,3.367758173841531311e-02
3.890375445764052031e+00,1.625000000000000000e+01,3.373430956600855651e-02
3.890375445764052031e+00,1.675000000000000000e+01,3.478073698087791321e-02
3.890375445764052031e+00,1.725000000000000000e+01,3.627093089913559915e-02
3.890375445764052031e+00,1.750000000000000000e+01,3.761143726634771228e-02
3.890375445764052031e+00,1.775000000000000000e+01,3.919715771985018277e-02
3.890375445764052031e+00,1.800000000000000000e+01,3.986207224738841370e-02
3.890375445764052031e+00,1.825000000000000000e+01,3.833351324164643165e-02
3.890375445764052031e+00,1.850000000000000000e+01,3.578465482628984812e-02
3.890375445764052031e+00,1.875000000000000000e+01,3.311674541712201353e-02
3.890375445764052031e+00,1.900000000000000000e+01,3.059602390879033462e-02
3.890375445764052031e+00,1.925000000000000000e+01,2.832728071316249416e-02
3.890375445764052031e+00,1.950000000000000000e+01,2.637060549496386339e-02
3.890375445764052031e+00,1.975000000000000000e+01,2.466988027553013510e-02
3.890375445764052031e+00,2.000000000000000000e+01,2.307809087953838559e-02
3.890375445764052031e+00,2.025000000000000000e+01,2.135412586000757715e-02
3.890375445764052031e+00,2.050000000000000000e+01,1.910894926183490106e-02
3.890375445764052031e+00,2.075000000000000000e+01,1.594755520907715704e-02
3.890375445764052031e+00,2.100000000000000000e+01,1.170957514838952794e-02
3.890375445764052031e+00,2.125000000000000000e+01,7.752073320276920386e-03
3.890375445764052031e+00,2.150000000000000000e+01,5.308105780155908220e-03
3.890375445764052031e+00,2.175000000000000000e+01,3.916066488733520833e-03
3.920189712373733038e+00,-3.000000000000000000e+00,1.062995126547367565e-04
3.920189712373733038e+00,-2.750000000000000000e+00,1.092145017125812446e-04
3.920189712373733038e+00,-2.000000000000000000e+00,1.187298852124697127e-04
3.920189712373733038e+00,-1.750000000000000000e+00,1.221843058878500237e-04
3.920189712373733038e+00,-1.500000000000000000e+00,1.257944544909828349e-04
3.920189712373733038e+00,-7.500000000000000000e-01,1.376599570585956681e-04
3.920189712373733038e+00,-5.000000000000000000e-01,1.419979060943383023e-04
3.920189712373733038e+00,-2.500000000000000000e-01,1.465485310728993141e-04
3.920189712373733038e+00,5.000000000000000000e-01,1.616272105720634915e-04
3.920189712373733038e+00,7.500000000000000000e-01,1.671862099845411161e-04
3.920189712373733038e+00,1.000000000000000000e+00,1.730441965789485321e-04
3.920189712373733038e+00,1.750000000000000000e+00,1.926468828797420099e-04
3.920189712373733038e+00,2.000000000000000000e+00,1.999476291854010879e-04
3.920189712373733038e+00,2.750000000000000000e+00,2.246121431759751281e-04
3.920189712373733038e+00,3.000000000000000000e+00,2.338894255046769402e-04
3.920189712373733038e+00,3.250000000000000000e+00,2.437738024701268053e-04
